0.0	355996.0	301472.0	8.293027189155975
0.72	356649.0	302836.0	8.159852005731745
1.44	356955.0	303334.0	8.120837996695386
2.16	357667.0	303960.0	8.117413588018627
2.88	357152.0	302822.0	8.232142478340055
3.5999999999999996	354939.0	303316.0	7.842401500938085
4.32	352558.0	305312.0	7.181662030492346
5.04	351270.0	308949.0	6.410145724373276
5.76	350648.0	308646.0	6.370754170370123
6.4799999999999995	351222.0	308854.0	6.418654821566001
7.199999999999999	351355.0	307474.0	6.660453623019023
7.92	350956.0	306340.0	6.787809449623913
8.64	353028.0	305064.0	7.2883426633358255
9.36	353750.0	305457.0	7.325923420109313
10.08	355924.0	304355.0	7.810183271011193
10.799999999999999	355537.0	303427.0	7.9078675011078
11.52	355585.0	303230.0	7.946843954676199
12.24	355543.0	301045.0	8.300182153801167
12.959999999999999	356130.0	302580.0	8.129525891515234
13.68	356177.0	302035.0	8.2256172783237
14.399999999999999	356510.0	302443.0	8.204985788060757
15.12	356425.0	302453.0	8.191501309802423
15.84	356732.0	302230.0	8.270886636862217
16.56	356703.0	301906.0	8.320111021865781
17.28	357039.0	302414.0	8.283380316717038
18.0	355759.0	303148.0	7.9845865956804225
18.72	355045.0	303461.0	7.833489748005333
19.439999999999998	352475.0	306702.0	6.943961940419645
20.16	351572.0	308454.0	6.5327729513685835
20.88	350179.0	307218.0	6.535016131804679
21.599999999999998	350320.0	307745.0	6.46972563500566
22.32	350480.0	305680.0	6.827603023652768
23.04	351544.0	305415.0	7.0215949549363055
23.759999999999998	353574.0	306032.0	7.207636073656092
24.48	354770.0	304614.0	7.606493333171565
25.2	354225.0	304401.0	7.564839529566096
25.919999999999998	355958.0	303415.0	7.968630805325666
26.64	354730.0	301641.0	8.088261059675093
27.36	356319.0	303048.0	8.079112239466033
28.08	356311.0	302732.0	8.129818539913177
28.799999999999997	355913.0	301092.0	8.344076529097952
29.52	356709.0	301708.0	8.35352064117421
30.24	356700.0	302208.0	8.270046804713253
30.959999999999997	356129.0	300919.0	8.402734655611157
31.68	356752.0	300031.0	8.636185772165236
32.4	356299.0	302453.0	8.173941027883028
33.12	355653.0	303008.0	7.992730706691302
33.839999999999996	355936.0	306785.0	7.416544820520249
34.56	350431.0	307898.0	6.460751387224321
35.28	351289.0	308629.0	6.464439521273856
36.0	352261.0	307890.0	6.721341026522721
36.72	353280.0	308792.0	6.719510868908518
37.44	351054.0	307644.0	6.590273539619067
38.16	351469.0	306221.0	6.879837005276042
38.879999999999995	353037.0	306482.0	7.058932343116727
39.6	354828.0	304994.0	7.552642985532462
40.32	354614.0	304573.0	7.591320823984696
41.04	355201.0	304228.0	7.729869326341425
41.76	355780.0	302501.0	8.093656052658362
42.48	356293.0	301413.0	8.344153770833778
43.199999999999996	357667.0	301884.0	8.45772351190431
43.92	356407.0	301114.0	8.409313162621421
44.64	357817.0	301413.0	8.556042655825737
45.36	357537.0	301691.0	8.471424150673212
46.08	356772.0	300363.0	8.584080896619415
46.8	358171.0	302152.0	8.483575462311627
47.519999999999996	356610.0	301931.0	8.303051746208665
48.239999999999995	356266.0	303934.0	7.926688882156922
48.96	352839.0	305976.0	7.113226019444002
49.68	351746.0	308500.0	6.549982885167044
50.4	350698.0	308903.0	6.336406403265005
51.12	348614.0	308641.0	6.0818099519973225
51.839999999999996	349233.0	308999.0	6.112434521566864
52.559999999999995	350012.0	306979.0	6.55001362271325
53.28	349876.0	305701.0	6.738338898405527
54.0	352140.0	304773.0	7.210543861972591
54.72	352671.0	304519.0	7.326952631659032
55.44	353759.0	302473.0	7.815223884236063
56.16	354964.0	300785.0	8.26215518437695
56.879999999999995	356065.0	301257.0	8.338074794393007
57.599999999999994	354866.0	298515.0	8.624523823006792
58.32	356913.0	299628.0	8.725273821436895
59.04	357842.0	300145.0	8.768714275510002
59.76	356874.0	300715.0	8.540136772360851
60.48	356569.0	300562.0	8.522958131635853
61.199999999999996	355780.0	300302.0	8.455955200721862
61.919999999999995	356319.0	299901.0	8.597421596415836
62.64	355157.0	300442.0	8.34580284594699
63.36	353195.0	304475.0	7.407970562744233
64.08	350924.0	307449.0	6.60339959263214
64.8	348940.0	308547.0	6.143543522533525
65.52	348097.0	309549.0	5.861512120502519
66.24	349426.0	308407.0	6.235473136799157
66.96	349028.0	306651.0	6.463071106440804
67.67999999999999	351460.0	306920.0	6.765090069564689
68.39999999999999	353256.0	307054.0	6.997016552831246
69.12	352855.0	304826.0	7.302780527337721
69.84	353644.0	302878.0	7.732566463880876
70.56	355777.0	301695.0	8.225749537622896
71.28	357825.0	301922.0	8.47339965168466
72.0	357158.0	299630.0	8.758990724556478
72.72	358306.0	300373.0	8.79533126150978
73.44	357968.0	300081.0	8.796761335402074
74.16	357339.0	300511.0	8.638443414152162
74.88	357574.0	301285.0	8.543406100546552
75.6	357657.0	299871.0	8.7883709895244
76.32	356494.0	301322.0	8.387147773845575
77.03999999999999	355784.0	301444.0	8.268059181897303
77.75999999999999	354179.0	303575.0	7.6934537836333945
78.48	350837.0	308150.0	6.477669513966133
79.2	348488.0	309785.0	5.879475536745392
79.92	347740.0	308957.0	5.905767804634405
80.64	348391.0	308376.0	6.092723903606606
81.36	350945.0	307346.0	6.623058799224052
82.08	351488.0	307518.0	6.672169904371128
82.8	353924.0	306648.0	7.156827719007164
83.52	355091.0	305207.0	7.554770724733379
84.24	356800.0	303503.0	8.071597433299562
84.96	356655.0	302234.0	8.2595095683795
85.67999999999999	357321.0	301103.0	8.538267134855351
86.39999999999999	357929.0	299906.0	8.820296882956972
87.11999999999999	358735.0	300819.0	8.78108540013403
87.84	359375.0	300703.0	8.888646493293217
88.56	358125.0	301064.0	8.656242746769136
89.28	357132.0	299833.0	8.721773610466311
90.0	356502.0	299670.0	8.661143724511257
90.72	357164.0	300534.0	8.610334834528917
91.44	356444.0	302115.0	8.249678464647815
92.16	352402.0	303704.0	7.422276278528164
92.88	348178.0	308383.0	6.061127602766537
93.6	347757.0	310127.0	5.719853348006639
94.32	347777.0	309779.0	5.77867132229042
95.03999999999999	349089.0	309501.0	6.01102355031203
95.75999999999999	350049.0	308028.0	6.385422982416951
96.47999999999999	352468.0	307257.0	6.853006934707643
97.2	352711.0	305758.0	7.130631814102106
97.92	355710.0	304075.0	7.826034238426153
98.64	356076.0	302237.0	8.178328545843694
99.36	356509.0	301611.0	8.341639822524767
100.08	358730.0	300486.0	8.835343802334895
100.8	357996.0	300006.0	8.813043121449478
101.52	359320.0	300565.0	8.903824151177856
102.24	359248.0	301809.0	8.688963281532455
102.96	358423.0	300901.0	8.724390436265022
103.67999999999999	358078.0	300072.0	8.813492364962395
104.39999999999999	358896.0	301385.0	8.710079496456812
105.11999999999999	356809.0	301593.0	8.386365776531662
105.83999999999999	355287.0	303963.0	7.7852104664391355
106.56	352052.0	307666.0	6.728026217262527
107.28	347804.0	309534.0	5.821966781168896
108.0	347495.0	309384.0	5.8018295606953485
